left,relation,right,owl_type,match_type,wuPalmerdeunimadwsoamatchingmatcherstructurallevelPropertiesMatcher,ngramDistance,wuPalmer,jaroWinklerMeasuredeunimadwsoamatchingmatcherstructurallevelGraphBasedUsedClassMatcher,jiangConrath_stemmed,lin_stemmed,path,lin,equalSimilarityStemmed,jaroWinklerMeasuredeunimadwsoamatchingmatcherstructurallevelGraphBasedUsedPropertyMatcher,jaroWinklerMeasure,word2Vec,prefix,ngramDistancedeunimadwsoamatchingmatcherstructurallevelGraphBasedUsedPropertyMatcher,equalDistancedeunimadwsoamatchingmatcherstructurallevelGraphBasedUsedPropertyMatcher,jaccard,suffix,ngramDistancedeunimadwsoamatchingmatcherstructurallevelNeighborHoodSimilarityMatcher,path_stemmed,wuPalmerdeunimadwsoamatchingmatcherstructurallevelGraphBasedUsedPropertyMatcher,smoaDistance,wuPalmerdeunimadwsoamatchingmatcherstructurallevelGraphBasedUsedClassMatcher,jiangConrath,umbcSim,equalDistancedeunimadwsoamatchingmatcherstructurallevelGraphBasedUsedClassMatcher,soft_tfidf_jaro,fuzzydice,fuzzycosine,wuPalmerdeunimadwsoamatchingmatcherstructurallevelNeighborHoodSimilarityMatcher,simple_tfidf,equalDistancedeunimadwsoamatchingmatcherstructurallevelNeighborHoodSimilarityMatcher,wuPalmer_stemmed,fuzzyjaccard,levenshteinDistance,hammingDistance,equalDistancedeunimadwsoamatchingmatcherstructurallevelPropertiesMatcher,jaroWinklerMeasuredeunimadwsoamatchingmatcherstructurallevelPropertiesMatcher,equalDistance,umbcphrasesim,jaroWinklerMeasuredeunimadwsoamatchingmatcherstructurallevelNeighborHoodSimilarityMatcher,ngramDistancedeunimadwsoamatchingmatcherstructurallevelGraphBasedUsedClassMatcher,ngramDistancedeunimadwsoamatchingmatcherstructurallevelPropertiesMatcher
http://cmt#memberOfConference,=,http://conference#has_a_track-workshop-tutorial_chair,op,FF,0.33253588516746413,0.0,0.33253588516746413,0.34309764309764307,0.04003099572976687,0.08993007694489724,0.06971153846153846,0.08993007694489724,0.0,0.34309764309764307,0.34309764309764307,0.4521153840764648,0.0,0.0,0.0,0.0,0.05555555555555555,0.0,0.07692307692307693,0.33253588516746413,0.0,0.8459008097165992,0.0694060220289341,0.13964340090751648,0.0,0.0,0.0,0.0,0.33253588516746413,0.0,0.0,0.2987012987012987,0.0,0.16666666666666663,0.033333333333333326,0.0,0.5222222222222223,0.0,0.26773929595947266,0.34309764309764307,0.7076923076923077,0.0
http://cmt#addedBy,=,http://conference#is_part_of_conference_volumes,op,FF,0.23026315789473684,0.0,0.0,0.0,0.03069612411305969,0.04184349830271262,0.0,0.0,0.0,0.0,0.0,0.02412009752839921,0.04,0.0,0.0,0.0,0.0,0.0,0.047619047619047616,0.0,0.0,0.5007768289502035,0.0,0.04991899306575457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.07999999999999996,0.0,0.0,0.4690799396681749,0.0,0.09359875321388245,0.0,0.0,0.0
http://cmt#paperAssignmentToolsRunBy,=,http://conference#was_a_committe_co-chair_of,op,FF,0.2,0.0,0.0,0.566060606060606,0.0,0.0,0.0,0.0,0.0,0.566060606060606,0.566060606060606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19999999999999996,0.07999999999999996,0.0,0.566060606060606,0.0,0.04026913270354271,0.566060606060606,0.0,0.0
http://cmt#Rejection,=,http://conference#Workshop,c,FF,0.25,0.0,0.25,0.49074074074074076,0.0,0.0,0.07692307692307693,0.0,0.0,0.49074074074074076,0.49074074074074076,0.03129233803655154,0.125,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.25,0.0,0.25,0.054272392701370825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.0,0.11111111111111116,0.0,0.0,0.49074074074074076,0.0,0.006291517522186041,0.49074074074074076,0.0,0.0
http://cmt#AuthorNotReviewer,=,http://conference#Organizer,c,FF,0.7142857142857142,0.0,0.7142857142857142,0.5620915032679737,0.0,0.0,0.1388888888888889,0.19109914638555714,0.0,0.5620915032679737,0.5620915032679737,0.4798819405407999,0.11764705882352941,0.0,0.0,0.0,0.2222222222222222,0.0,0.0,0.7142857142857142,0.0,0.7142857142857142,0.06235831053296819,0.2037959322333336,0.0,0.0,0.0,0.0,0.7142857142857142,0.0,0.0,0.0,0.0,0.2941176470588235,0.0,0.0,0.5620915032679737,0.0,0.1456797868013382,0.5620915032679737,0.0,0.0
http://cmt#hasConferenceMember,=,http://conference#belongs_to_reviewers,op,FF,0.42857142857142855,0.0,0.0,0.5497549019607844,0.080028902333895,0.0,0.0,0.0,0.0,0.6041910331384015,0.6041910331384015,0.11601584792943637,0.10526315789473684,0.0,0.0,0.0,0.1111111111111111,0.0,0.12777777777777777,0.0,0.0,0.45441729323308266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27705627705627706,0.0,0.21052631578947367,0.0,0.0,0.5,0.0,0.09287506341934204,0.6041910331384015,0.4058441558441559,0.0
http://cmt#Reviewer,=,http://conference#Tutorial,c,FF,0.17391304347826086,0.0,0.17391304347826086,0.5,0.0,0.0,0.05,0.0,0.0,0.5,0.5,0.2804257399607917,0.125,0.0,0.0,0.0,0.125,0.0,0.0,0.17391304347826086,0.0,0.17391304347826086,0.04249619288783975,0.037175945937633514,0.0,0.0,0.0,0.0,0.17391304347826086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.053109608590602875,0.0,0.0,0.0
http://cmt#email,=,http://conference#has_the_first_name,dp,FF,0.3431372549019608,0.0,0.3431372549019608,0.4185185185185185,0.0,0.0,0.09401709401709402,0.0,0.0,0.4185185185185185,0.4185185185185185,0.17074873684263306,0.06666666666666667,0.0,0.0,0.0,0.2,0.0,0.09401709401709402,0.3431372549019608,0.0,0.3431372549019608,0.0,0.0,0.0,0.0,0.0,0.0,0.3431372549019608,0.0,0.0,0.3431372549019608,0.0,0.1333333333333333,0.0,1.0,1.0,0.0,0.0,0.4185185185185185,0.0,1.0
http://cmt#Paper,=,http://conference#Program_committee,c,FF,0.2761904761904762,0.0,0.2761904761904762,0.5552941176470588,0.03838988882706896,0.0,0.10989010989010989,0.0,0.0,0.5552941176470588,0.5552941176470588,0.1470724672091773,0.2,0.0,0.0,0.0,0.2,0.0,0.07142857142857142,0.2761904761904762,0.050000000000000044,0.2761904761904762,0.07339531893645199,0.06116299889981747,0.0,0.0,0.0,0.0,0.2761904761904762,0.0,0.0,0.14285714285714285,0.0,0.1875,0.125,0.0,0.5552941176470588,0.0,0.07412886619567871,0.5935185185185184,0.0,0.0
http://cmt#PaperAbstract,=,http://conference#Topic,c,FF,0.3666666666666667,0.0,0.3666666666666667,0.4256410256410256,0.076470786766804,0.056107293660608876,0.1,0.056107293660608876,0.0,0.4256410256410256,0.4256410256410256,0.3453716463280864,0.2,0.0,0.0,0.0,0.2,0.0,0.1,0.3666666666666667,0.0,0.3666666666666667,0.076470786766804,0.10420259460806847,0.0,0.0,0.0,0.0,0.3666666666666667,0.0,0.0,0.3666666666666667,0.0,0.15384615384615385,0.07692307692307687,0.0,0.4256410256410256,0.0,0.14125333726406097,0.4256410256410256,0.0,0.0
http://cmt#Co-author,=,http://conference#Registeered_applicant,c,FF,0.4,0.0,0.4,0.44841269841269843,0.0,0.0,0.1,0.0,0.0,0.44841269841269843,0.44841269841269843,0.0,0.125,0.0,0.0,0.0,0.125,0.0,0.0,0.4,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.09999999999999998,0.0,0.0,0.44841269841269843,0.0,0.005083918571472168,0.098732049701322,0.0,0.0
http://cmt#Chairman,=,http://conference#Review,c,FF,0.2222222222222222,0.0,0.2222222222222222,0.0,0.050639757212287105,0.0,0.125,0.0,0.0,0.0,0.0,0.24773144639932326,0.125,0.0,0.0,0.0,0.0,0.0,0.125,0.2222222222222222,0.0,0.2222222222222222,0.050639757212287105,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.0,0.0,0.2222222222222222,0.0,0.125,0.125,0.0,0.0,0.0,0.06264199316501617,0.0,0.0,0.0
http://cmt#writtenBy,=,http://conference#was_a_member_of,op,FF,0.18181818181818182,0.0,0.0,0.5599999999999999,0.0,0.0,0.0,0.0,0.0,0.5599999999999999,0.5599999999999999,0.11930831243174518,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.050000000000000044,0.33868762816131237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.5599999999999999,0.0,0.06486808508634567,0.5599999999999999,0.0,0.0
http://cmt#AssociatedChair,=,http://conference#Invited_speaker,c,FF,0.22727272727272727,0.07999999999999996,0.22727272727272727,0.5015873015873016,0.03649032464479261,0.08330110003816939,0.038461538461538464,0.08330110003816939,0.0,0.5015873015873016,0.5015873015873016,0.304681623338786,0.07142857142857142,0.07999999999999996,0.0,0.0,0.07142857142857142,0.07999999999999996,0.09401709401709402,0.22727272727272727,0.2836808340016038,0.22727272727272727,0.03649032464479261,0.1424523862078786,0.0,0.0,0.0,0.0,0.22727272727272727,0.0,0.0,0.5430622009569378,0.0,0.2666666666666667,0.0,0.0,0.5015873015873016,0.0,0.14012758433818817,0.5015873015873016,0.07999999999999996,0.07999999999999996
http://cmt#Meta-Review,=,http://conference#Abstract,c,FF,0.2631578947368421,0.0,0.2631578947368421,0.44722222222222224,0.04237719738392948,0.15996592000367577,0.0625,0.15996592000367577,0.0,0.44722222222222224,0.44722222222222224,0.2086687236146479,0.1,0.0,0.0,0.0,0.1,0.0,0.0625,0.2631578947368421,0.0,0.2631578947368421,0.04237719738392948,0.0,0.0,0.0,0.0,0.0,0.04989250643743534,0.0,0.0,0.2631578947368421,0.0,0.09999999999999998,0.09999999999999998,0.0,0.44722222222222224,0.0,0.07791528105735779,0.44722222222222224,0.0,0.0
http://cmt#Co-author,=,http://conference#Committee_member,c,FF,0.4636363636363636,0.0,0.4636363636363636,0.6166666666666667,0.0,0.0,0.10084033613445378,0.0,0.0,0.6166666666666667,0.6166666666666667,0.20786327571080476,0.25,0.0,0.0,0.0,0.125,0.0,0.07142857142857142,0.4636363636363636,0.09999999999999998,0.4636363636363636,0.0,0.0,0.0,0.0,0.0,0.0,0.4636363636363636,0.0,0.0,0.36363636363636365,0.0,0.2666666666666667,0.1333333333333333,0.0,0.6166666666666667,0.0,0.0683223307132721,0.6166666666666667,0.0,0.0
http://cmt#Acceptance,=,http://conference#Submitted_contribution,c,FF,0.25,0.0,0.25,0.3606060606060606,0.0,0.0,0.05555555555555555,0.09243472607761476,0.0,0.3606060606060606,0.3606060606060606,0.2623715699938636,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.25,0.0,0.25,0.031856834172228524,0.05257477145642042,0.0,0.0,0.0,0.0,0.1575386666733151,0.0,0.0,0.0,0.0,0.09523809523809523,0.04761904761904767,0.0,0.3606060606060606,0.0,0.25909295678138733,0.3606060606060606,0.0,0.0
http://cmt#adjustBid,=,http://conference#belongs_to_reviewers,op,FF,0.19047619047619047,0.0,0.0,0.4407407407407407,0.12335724434368014,0.09822458759919313,0.0,0.0,0.0,0.4407407407407407,0.4407407407407407,0.20555977282785032,0.1111111111111111,0.0,0.0,0.0,0.1111111111111111,0.0,0.45,0.0,0.0,0.2959584195997239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7555555555555555,0.0,0.16666666666666663,0.0,0.0,0.4407407407407407,0.0,0.08372224867343903,0.4407407407407407,0.0,0.0
http://cmt#readByReviewer,=,http://conference#has_a_track-workshop-tutorial_chair,op,FF,0.20833333333333334,0.0,0.4810606060606061,0.5083333333333333,0.027361241897266037,0.0,0.08888888888888888,0.06966266917776175,0.0,0.3023088023088023,0.3023088023088023,0.19320990997443835,0.03333333333333333,0.0,0.0,0.0,0.07142857142857142,0.0,0.11805555555555555,0.4810606060606061,0.0,0.4810606060606061,0.029548839804000897,0.05577477067708969,0.0,0.0,0.0,0.0,0.4810606060606061,0.0,0.0,0.3838383838383838,0.0,0.1333333333333333,0.0,0.0,0.5109649122807017,0.0,0.09402076154947281,0.3023088023088023,0.0,0.0
http://cmt#rejectPaper,=,http://conference#reviews,op,FF,0.13333333333333333,0.0,0.0,0.43504273504273505,0.061928374316223465,0.0,0.0,0.0,0.0,0.6536796536796536,0.6536796536796536,0.14406683326485992,0.2857142857142857,0.0,0.0,0.0,0.14285714285714285,0.0,0.18333333333333335,0.0,0.09999999999999998,0.26190476190476186,0.0,0.08863209560513496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48245614035087714,0.0,0.18181818181818177,0.18181818181818177,0.0,0.4158730158730159,0.0,0.16584506630897522,0.6536796536796536,0.0,0.0
http://cmt#readByReviewer,=,http://conference#is_a_topis_of_conference_parts,op,FF,0.20634920634920634,0.0,0.3882129566340093,0.4541666666666666,0.08561674571677162,0.03691417906956032,0.08721509971509972,0.034129697508136,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.08,0.0,0.23446969696969697,0.3882129566340093,0.0,0.3882129566340093,0.03221490201091353,0.0,0.0,0.0,0.0,0.0,0.3882129566340093,0.0,0.0,0.6061709532297769,0.0,0.19999999999999996,0.040000000000000036,0.0,0.5055555555555555,0.0,0.05479446053504944,0.0,0.0,0.0
http://cmt#adjustedBy,=,http://conference#has_contributions,op,FF,0.18614718614718614,0.0,0.0,0.5450980392156862,0.0,0.0,0.0,0.0,0.0,0.5450980392156862,0.5450980392156862,0.07145507799973343,0.0625,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.31230921855921856,0.0,0.1379498541355133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1875,0.0,0.0,0.5450980392156862,0.0,0.03031810186803341,0.5450980392156862,0.0,0.0
http://cmt#addedBy,=,http://conference#has_a_committee_chair,op,FF,0.45454545454545453,0.0,0.0,0.5108780108780109,0.030091847090408814,0.0,0.0,0.0,0.0,0.3968253968253968,0.3968253968253968,0.12982160297523457,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.35882352941176476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.11111111111111116,0.0,0.0,0.517948717948718,0.0,0.0,0.3968253968253968,0.0,0.0
http://cmt#title,=,http://conference#has_an_ISBN,dp,FF,0.2761904761904762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3815672956475129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11111111111111116,0.0,0.0,0.496969696969697,0.0,0.0,0.0,0.0,0.0
http://cmt#hasConflictOfInterest,=,http://conference#is_the_1th_part_of,op,FF,0.4326923076923077,0.06666666666666665,0.4307692307692308,0.3472222222222222,0.11234586460108724,0.148999477571219,0.16666666666666666,0.148999477571219,0.2,0.5317460317460317,0.5317460317460317,0.1991573806334072,0.07692307692307693,0.06666666666666665,0.0,0.1111111111111111,0.15384615384615385,0.06666666666666665,0.16666666666666666,0.4307692307692308,0.25415957028691216,0.4307692307692308,0.11234586460108724,0.0,0.0,0.08509326606167436,0.0,0.0,0.4307692307692308,0.08509326606167436,0.0,0.4307692307692308,0.0,0.1428571428571429,0.1428571428571429,0.0,0.45821256038647346,0.0,0.045277561992406845,0.5317460317460317,0.06666666666666665,0.06666666666666665
http://cmt#hasConferenceMember,=,http://conference#is_part_of_conference_volumes,op,FF,0.6406882591093118,0.4,0.6406882591093118,0.90875,0.3812342251145406,0.3333333333333333,0.421474358974359,0.3738537788691724,0.2,0.0,0.0,0.5817863446139593,0.0,0.4,0.0,0.14285714285714285,0.08,0.4,0.3923076923076923,0.6406882591093118,0.5721003134796239,0.6406882591093118,0.41338967700325174,0.42481090500950813,0.0,0.17053442321069132,0.225,0.232379000772445,0.6406882591093118,0.17053442321069132,0.0,0.4772727272727273,0.1267605633802817,0.48,0.16000000000000003,0.0,0.8911764705882353,0.0,0.4920637905597687,0.0,0.7076923076923077,0.4
http://cmt#User,=,http://conference#Track-workshop_chair,c,FF,0.25,0.0,0.25,0.43421052631578944,0.03954297177756294,0.08902893968654664,0.045454545454545456,0.08902893968654664,0.0,0.43421052631578944,0.43421052631578944,0.029256898627519384,0.0,0.0,0.0,0.0,0.25,1.0,0.045454545454545456,0.25,0.0,0.25,0.03954297177756294,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.25,0.0,0.11111111111111116,0.0,0.0,0.43421052631578944,0.0,0.0,1.0,0.0,0.0
http://cmt#Chairman,=,http://conference#Paid_applicant,c,FF,0.4,0.0,0.4,0.0,0.0,0.0,0.1,0.1108935368148005,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.15384615384615385,0.0,0.0,0.4,0.0,0.4,0.03743431993325962,0.008341307751834393,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.23076923076923073,0.0,0.0,0.0,0.0,0.0,0.2676175714726311,0.0,0.0
http://cmt#ExternalReviewer,=,http://conference#Steering_committee,c,FF,0.5183418031244118,0.0,0.5183418031244118,0.5648148148148148,0.02998724456829418,0.037032886398095044,0.12036340852130326,0.0,0.0,0.5648148148148148,0.5648148148148148,0.6948365040139275,0.058823529411764705,0.0,0.0,0.0,0.11764705882352941,0.0,0.13846153846153847,0.5183418031244118,0.0,0.5183418031244118,0.04881918773526023,0.20214625261723995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3431372549019608,0.0,0.2941176470588235,0.11764705882352944,0.0,0.5648148148148148,0.0,0.15766911208629608,0.0,0.0,0.0
http://cmt#AuthorNotReviewer,=,http://conference#Committee,c,FF,0.19617224880382775,0.0,0.19617224880382775,0.0,0.0,0.0,0.05756578947368421,0.0,0.0,0.0,0.0,0.21305058005065988,0.0,0.0,0.0,0.0,0.058823529411764705,0.0,0.0,0.19617224880382775,0.0,0.19617224880382775,0.06226911741562116,0.10138535499572754,0.0,0.0,0.0,0.0,0.19617224880382775,0.0,0.0,0.0,0.0,0.23529411764705888,0.0,0.0,0.0,0.0,0.1679479032754898,0.0,0.0,0.0
http://cmt#assignedByAdministrator,=,http://conference#has_a_committee_co-chair,op,FF,0.4636363636363636,0.0,0.1,0.5767450142450142,0.0,0.0,0.029411764705882353,0.0,0.0,0.5700483091787439,0.5700483091787439,0.46557494504106417,0.1,0.0,0.0,0.0,0.05,0.0,0.0,0.1,0.0,0.1,0.03438003729017055,0.09287354978732765,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.13043478260869568,0.04347826086956519,0.0,0.5657051282051282,0.0,0.0831071138381958,0.5700483091787439,0.0,0.0
http://cmt#ProgramCommitteeChair,=,http://conference#Accepted_contribution,c,FF,0.33464052287581697,0.0,0.33464052287581697,0.5753968253968255,0.03457565031161904,0.1312740128008071,0.07858220211161387,0.11175600648482113,0.0,0.5753968253968255,0.5753968253968255,0.13630399149050798,0.05,0.0,0.0,0.0,0.05,0.0,0.0925925925925926,0.33464052287581697,0.0,0.33464052287581697,0.07208176699851436,0.037924114149063826,0.0,0.0,0.0,0.0,0.33464052287581697,0.0,0.0,0.2148148148148148,0.0,0.09523809523809523,0.0,0.0,0.5753968253968255,0.0,0.08142590522766113,0.5753968253968255,0.0,0.0
http://cmt#AssociatedChair,=,http://conference#Conference_document,c,FF,0.21637426900584794,0.0,0.21637426900584794,0.39883040935672515,0.03695739468126601,0.0,0.07670454545454546,0.0,0.0,0.39883040935672515,0.39883040935672515,0.25694589079028585,0.06666666666666667,0.0,0.0,0.0,0.06666666666666667,0.0,0.08391608391608392,0.21637426900584794,0.0,0.21637426900584794,0.06633242098043324,0.05616641417145729,0.0,0.0,0.0,0.0,0.21637426900584794,0.0,0.0,0.18253968253968253,0.0,0.16666666666666663,0.0,0.0,0.39883040935672515,0.0,0.10193470865488052,0.39883040935672515,0.0,0.0
http://cmt#hasAuthor,=,http://conference#has_a_commtitee,op,FF,0.21052631578947367,0.2222222222222222,0.0,0.30000000000000004,0.0,0.0,0.0,0.0,0.3333333333333333,0.30000000000000004,0.30000000000000004,0.0,0.4444444444444444,0.2222222222222222,0.0,0.25,0.0,0.2222222222222222,0.0,0.0,0.6056551043892816,0.28455988455988457,0.0,0.0,0.0,0.11359778386117014,0.4,0.4082482904638631,0.0,0.11359778386117014,0.0,0.0,0.25,0.3846153846153846,0.3076923076923077,0.0,0.30000000000000004,0.0,0.0,0.30000000000000004,0.2222222222222222,0.2222222222222222
http://cmt#Review,=,http://conference#Active_conference_participant,c,FF,0.2634920634920635,0.0,0.2634920634920635,0.4233716475095785,0.034684348119323125,0.0,0.06796906796906797,0.026638303323369094,0.0,0.4233716475095785,0.4233716475095785,0.1479621346242748,0.07407407407407407,0.0,0.0,0.0,0.0,0.0,0.05714285714285714,0.2634920634920635,0.0,0.2634920634920635,0.051617121284370716,0.06139020870129267,0.0,0.0,0.0,0.0,0.2634920634920635,0.0,0.0,0.1494949494949495,0.0,0.11111111111111116,0.03703703703703709,0.0,0.4233716475095785,0.0,0.08755006641149521,0.4233716475095785,0.0,0.0
http://cmt#ProgramCommitteeMember,=,http://conference#Track-workshop_chair,c,FF,0.2883572567783094,0.0,0.2883572567783094,0.5115629984051037,0.050627247519115126,0.059953384629931494,0.07858220211161387,0.059953384629931494,0.0,0.5115629984051037,0.5115629984051037,0.4403135669011178,0.05555555555555555,0.0,0.0,0.0,0.05555555555555555,0.44050340555142414,0.05897435897435898,0.2883572567783094,0.0,0.2883572567783094,0.07258165253294084,0.1524215837319692,0.0,0.0,0.0,0.0,0.2883572567783094,0.0,0.44050340555142414,0.22169059011164274,0.0,0.18181818181818177,0.045454545454545414,0.0,0.5115629984051037,0.0,0.19696274399757385,0.44050340555142414,0.0,0.0
http://cmt#enterConferenceDetails,=,http://conference#gives_presentations,op,FF,0.35294117647058826,0.05555555555555558,0.0,0.5236368994989684,0.14104114790075892,0.06321688405371119,0.0,0.0,0.0,0.0,0.0,0.4040841149094893,0.16666666666666666,0.05555555555555558,0.0,0.0,0.05555555555555555,0.05555555555555558,0.3351851851851852,0.0,0.21185015290519882,0.4718362777573304,0.0,0.1712955633799235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6951298701298702,0.0,0.2727272727272727,0.09090909090909094,0.0,0.5722222222222223,0.0,0.2562885880470276,0.0,0.05555555555555558,0.6428571428571429
http://cmt#SubjectArea,=,http://conference#Information_for_participants,c,FF,0.5705128205128205,0.0,0.5705128205128205,0.3488455988455988,0.0,0.0,0.21666666666666667,0.3186323677967408,0.0,0.3488455988455988,0.3488455988455988,0.2047931316958197,0.038461538461538464,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.5705128205128205,0.0,0.5705128205128205,0.15386261686040187,0.14722669124603271,0.0,0.0,0.0,0.0,0.5705128205128205,0.0,0.0,0.0,0.0,0.15384615384615385,0.0,0.0,0.3488455988455988,0.0,0.1077282652258873,0.3488455988455988,0.0,0.0
http://cmt#runPaperAssignmentTools,=,http://conference#has_a_track-workshop-tutorial_topic,op,FF,0.42857142857142855,0.0,0.26041666666666663,0.7196581196581197,0.0708948361540349,0.04992762550457675,0.06695804195804196,0.04992762550457675,0.0,0.48265261308739565,0.48265261308739565,0.2485633837841424,0.03333333333333333,0.0,0.0,0.0,0.03333333333333333,0.0,0.08779137529137529,0.26041666666666663,0.0,0.48051619433198384,0.05354657539579695,0.08512123860418797,0.0,0.0,0.0,0.0,0.26041666666666663,0.0,0.0,0.3270833333333333,0.0,0.16666666666666663,0.06666666666666665,0.0,0.48265261308739565,0.0,0.18870364129543304,0.48265261308739565,0.0,0.0
http://cmt#acceptedBy,=,http://conference#has_an_organizing_committee,op,FF,0.1,0.0,0.0,0.3790123456790124,0.0,0.0,0.0,0.0,0.0,0.3790123456790124,0.3790123456790124,0.009668276010048871,0.041666666666666664,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.27746924128503075,0.0,0.039836738957092166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333337,0.0,0.0,0.3790123456790124,0.0,0.04920513182878494,0.3790123456790124,0.0,0.0
http://cmt#Meta-Reviewer,=,http://conference#Review,c,FF,0.08695652173913043,0.5714285714285714,0.08695652173913043,0.0,0.5,0.5,0.025,0.0,0.5,0.0,0.0,0.2372602203037972,0.5,0.5714285714285714,0.0,0.5,0.5,0.5714285714285714,0.5,0.08695652173913043,0.8333333333333333,0.08695652173913043,0.022578230404518042,0.19828373193740845,0.0,0.42894622713476,0.0,0.0,0.0,0.42894622713476,0.0,0.5,0.0,0.5,0.08333333333333337,0.0,0.0,0.0,0.4848266839981079,0.0,0.5714285714285714,0.5714285714285714
http://cmt#rejectedBy,=,http://conference#has_a_program_committee,op,FF,0.20526315789473684,0.0,0.0,0.48748114630467565,0.04899276347991246,0.19015688202927955,0.0,0.0,0.0,0.0,0.0,0.06492361746034087,0.05,0.0,0.0,0.0,0.1,0.0,0.08333333333333333,0.0,0.0,0.27746924128503075,0.0,0.041144609451293945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29411764705882354,0.0,0.09999999999999998,0.0,0.0,0.5101600469247528,0.0,0.043060965836048126,0.0,0.0,0.0
http://cmt#PaperFullVersion,=,http://conference#Conference_participant,c,FF,0.6184873949579832,0.0,0.6184873949579832,0.0,0.0,0.0,0.15194078797019975,0.07686562980168188,0.0,0.0,0.0,0.2312037105299393,0.09523809523809523,0.0,0.0,0.0,0.09523809523809523,0.0,0.061111111111111116,0.6184873949579832,0.0,0.6184873949579832,0.11030498838747788,0.0648495505253474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11188811188811189,0.0,0.23809523809523814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
http://cmt#Person,=,http://conference#Reviewer,c,FF,0.7619047619047619,0.0,0.7619047619047619,0.3611111111111111,0.08141487237699693,0.0,0.16666666666666666,0.2784832751271102,0.0,0.3611111111111111,0.3611111111111111,0.29333543975745846,0.16666666666666666,0.0,0.0,0.0,0.3333333333333333,0.0,0.06666666666666667,0.7619047619047619,0.0,0.7619047619047619,0.10139460982381077,0.3032500147819519,0.0,0.0,0.0,0.0,0.7619047619047619,0.0,0.0,0.2222222222222222,0.0,0.125,0.125,0.0,0.3611111111111111,0.0,0.3032500147819519,0.3611111111111111,0.0,0.0
http://cmt#rejectPaper,=,http://conference#has_an_organizing_committee,op,FF,0.13333333333333333,0.0,0.3,0.4186307519640853,0.045539002556433957,0.05032335225271969,0.07692307692307693,0.0,0.0,0.4186307519640853,0.4186307519640853,0.19373005230553758,0.041666666666666664,0.0,0.0,0.0,0.09090909090909091,0.0,0.09401709401709402,0.3,0.0,0.27746924128503075,0.035005430109383034,0.11625725030899048,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.3557692307692308,0.0,0.125,0.0,0.0,0.4186307519640853,0.0,0.05531835928559303,0.4186307519640853,0.0,0.0
