left,relation,right,owl_type,match_type,wuPalmerdeunimadwsoamatchingmatcherstructurallevelPropertiesMatcher,ngramDistance,word2VecdeunimadwsoamatchingmatcherstructurallevelGraphBasedUsedClassMatcher,wuPalmer,jaroWinklerMeasuredeunimadwsoamatchingmatcherstructurallevelGraphBasedUsedClassMatcher,path,lin,equalSimilarityStemmed,level2_jara_winklerdeunimadwsoamatchingmatcherstructurallevelGraphBasedUsedPropertyMatcher,mongeElkandeunimadwsoamatchingmatcherstructurallevelGraphBasedUsedPropertyMatcher,jaroWinklerMeasuredeunimadwsoamatchingmatcherstructurallevelGraphBasedUsedPropertyMatcher,levenshteinDistancedeunimadwsoamatchingmatcherstructurallevelNeighborHoodSimilarityMatcher,jaroWinklerMeasure,mongeElkandeunimadwsoamatchingmatcherstructurallevelNeighborHoodSimilarityMatcher,word2Vec,level2_jara_winkler,prefix,levenshteinDistancedeunimadwsoamatchingmatcherstructurallevelGraphBasedUsedPropertyMatcher,ngramDistancedeunimadwsoamatchingmatcherstructurallevelGraphBasedUsedPropertyMatcher,equalDistancedeunimadwsoamatchingmatcherstructurallevelGraphBasedUsedPropertyMatcher,word2VecStemmed,jaccard,word2VecdeunimadwsoamatchingmatcherstructurallevelPropertiesMatcher,suffix,ngramDistancedeunimadwsoamatchingmatcherstructurallevelNeighborHoodSimilarityMatcher,level2_jara_winklerdeunimadwsoamatchingmatcherstructurallevelGraphBasedUsedClassMatcher,wuPalmerdeunimadwsoamatchingmatcherstructurallevelGraphBasedUsedPropertyMatcher,smoaDistance,wuPalmerdeunimadwsoamatchingmatcherstructurallevelGraphBasedUsedClassMatcher,jiangConrath,umbcSim,equalDistancedeunimadwsoamatchingmatcherstructurallevelGraphBasedUsedClassMatcher,soft_tfidf_jaro,mongeElkandeunimadwsoamatchingmatcherstructurallevelPropertiesMatcher,suffixdeunimadwsoamatchingmatcherstructurallevelGraphBasedUsedPropertyMatcher,suffixdeunimadwsoamatchingmatcherstructurallevelNeighborHoodSimilarityMatcher,fuzzydice,fuzzycosine,wuPalmerdeunimadwsoamatchingmatcherstructurallevelNeighborHoodSimilarityMatcher,word2VecdeunimadwsoamatchingmatcherstructurallevelGraphBasedUsedPropertyMatcher,levenshteinDistancedeunimadwsoamatchingmatcherstructurallevelGraphBasedUsedClassMatcher,mongeElkan,simple_tfidf,equalDistancedeunimadwsoamatchingmatcherstructurallevelNeighborHoodSimilarityMatcher,levenshteinDistancedeunimadwsoamatchingmatcherstructurallevelPropertiesMatcher,fuzzyjaccard,levenshteinDistance,word2VecdeunimadwsoamatchingmatcherstructurallevelNeighborHoodSimilarityMatcher,hammingDistance,equalDistancedeunimadwsoamatchingmatcherstructurallevelPropertiesMatcher,jaroWinklerMeasuredeunimadwsoamatchingmatcherstructurallevelPropertiesMatcher,suffixdeunimadwsoamatchingmatcherstructurallevelPropertiesMatcher,mongeElkandeunimadwsoamatchingmatcherstructurallevelGraphBasedUsedClassMatcher,equalDistance,level2_jara_winklerdeunimadwsoamatchingmatcherstructurallevelNeighborHoodSimilarityMatcher,level2_jara_winklerdeunimadwsoamatchingmatcherstructurallevelPropertiesMatcher,subStringDistance,umbcphrasesim,suffixdeunimadwsoamatchingmatcherstructurallevelGraphBasedUsedClassMatcher,jaroWinklerMeasuredeunimadwsoamatchingmatcherstructurallevelNeighborHoodSimilarityMatcher,ngramDistancedeunimadwsoamatchingmatcherstructurallevelGraphBasedUsedClassMatcher,jaroMeasure,ngramDistancedeunimadwsoamatchingmatcherstructurallevelPropertiesMatcher
http://confOf#Camera_Ready_event,=,http://iasted#Simulating,c,FF,0.0,0.0,0.0,0.0,0.27037037037037037,0.0,0.0,0.0,0.15185185185185185,0.38,0.27037037037037037,0.1875,0.27037037037037037,0.0,0.0,0.15185185185185185,0.0,0.1875,0.0,0.0,0.15900984654725214,0.0,0.0,0.0,0.0,0.15185185185185185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.1875,0.38,0.0,0.0,0.1875,0.0,0.1875,0.0,0.0,0.0,0.27037037037037037,0.0,0.38,0.0,0.0,0.15185185185185185,0.0,0.0,0.0,0.0,0.0,0.27037037037037037,0.0
http://confOf#Topic,=,http://iasted#Activity_before_conference,c,FF,0.44505494505494503,0.0,0.23494788601377564,0.44505494505494503,0.0,0.0,0.0,0.0,0.45555555555555555,0.64,0.0,0.0,0.0,0.64,0.23494788601377564,0.45555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.23494788601377564,0.0,0.0,0.45555555555555555,0.44505494505494503,0.0,0.44505494505494503,0.0,0.0,0.0,0.0,0.64,0.0,0.0,0.0,0.0,0.44505494505494503,0.23494788601377564,0.0,0.64,0.0,0.0,0.0,0.0,0.0,0.23494788601377564,0.0,0.0,0.0,0.0,0.64,0.0,0.45555555555555555,0.45555555555555555,0.0,0.24413223564624786,0.0,0.0,0.0,0.0,0.0
http://confOf#Volunteer,=,http://iasted#Deadline_hotel_reservation,c,FF,0.35978835978835977,0.0,0.0,0.35978835978835977,0.5327635327635328,0.0,0.0,0.0,0.5277777777777778,0.28888888888888886,0.5327635327635328,0.0,0.5327635327635328,0.0,0.0,0.5277777777777778,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5277777777777778,0.35978835978835977,0.0,0.35978835978835977,0.0,0.0,0.0,0.0,0.28888888888888886,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.28888888888888886,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.5327635327635328,0.0,0.28888888888888886,0.0,0.0,0.5277777777777778,0.0,0.0,0.0,0.0,0.0,0.5327635327635328,0.0
http://confOf#Trip,=,http://iasted#Cheque,c,FF,0.2857142857142857,0.0,0.21710528430383905,0.2857142857142857,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21710528430383905,0.0,0.0,0.0,0.0,0.0,0.2609773718222111,0.0,0.21710528430383905,0.0,0.0,0.0,0.2857142857142857,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21710528430383905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21710528430383905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
http://confOf#Participant,=,http://iasted#Presenter_state,c,FF,0.5809523809523809,0.0,0.251596199090392,0.5809523809523809,0.5836363636363636,0.0,0.0,0.0,0.6124999999999999,0.23636363636363636,0.5836363636363636,0.2142857142857143,0.5836363636363636,0.0,0.251596199090392,0.6124999999999999,0.0,0.2142857142857143,0.0,0.0,0.29022892344765816,0.0,0.251596199090392,0.0,0.0,0.6124999999999999,0.5809523809523809,0.0,0.5809523809523809,0.0,0.0,0.0,0.0,0.23636363636363636,0.0,0.0,0.0,0.0,0.0,0.251596199090392,0.2142857142857143,0.23636363636363636,0.0,0.0,0.2142857142857143,0.0,0.2142857142857143,0.251596199090392,0.0,0.0,0.5836363636363636,0.0,0.23636363636363636,0.0,0.0,0.6124999999999999,0.16000000000000003,0.0,0.0,0.0,0.0,0.5373737373737374,0.0
http://confOf#Reception,=,http://iasted#Camera_ready_manuscript_deadline,c,FF,0.396031746031746,0.0,0.18412687424975333,0.396031746031746,0.0,0.0,0.0,0.0,0.6622222222222223,0.28888888888888886,0.0,0.0,0.0,0.0,0.18412687424975333,0.6622222222222223,0.0,0.2068965517241379,0.0,0.0,0.18814028660365145,0.0,0.18412687424975333,0.0,0.0,0.6622222222222223,0.396031746031746,0.0,0.396031746031746,0.0,0.0,0.0,0.0,0.28888888888888886,0.0,0.0,0.0,0.0,0.396031746031746,0.18412687424975333,0.2068965517241379,0.28888888888888886,0.0,0.0,0.2068965517241379,0.0,0.2068965517241379,0.18412687424975333,0.0,0.0,0.0,0.0,0.28888888888888886,0.0,0.0,0.6622222222222223,0.0,0.0,0.0,0.0,0.0,0.0,0.0
http://confOf#Member_PC,=,http://iasted#Delegate,c,FF,0.5561594202898551,0.0,0.28826889651184534,0.5561594202898551,0.49074074074074076,0.0,0.0,0.0,0.2888888888888889,0.2,0.49074074074074076,0.0,0.49074074074074076,0.0,0.28826889651184534,0.2888888888888889,0.0,0.0,0.0,0.0,0.2862129551890028,0.0,0.28826889651184534,0.0,0.0,0.2888888888888889,0.5561594202898551,0.0,0.5561594202898551,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.5561594202898551,0.28826889651184534,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.28826889651184534,0.0,0.0,0.49074074074074076,0.0,0.2,0.0,0.2888888888888889,0.2888888888888889,0.0,0.0,0.0,0.49074074074074076,0.0,0.49074074074074076,0.0
http://confOf#Banquet,=,http://iasted#Departure_tax,c,FF,0.33436532507739936,0.0,0.0,0.33436532507739936,0.543040293040293,0.0,0.0,0.0,0.5886243386243386,0.22857142857142856,0.543040293040293,0.33333333333333337,0.543040293040293,0.0,0.0,0.5886243386243386,0.0,0.33333333333333337,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.5886243386243386,0.33436532507739936,0.0,0.33436532507739936,0.0,0.0,0.0,0.0,0.22857142857142856,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.33333333333333337,0.22857142857142856,0.0,0.0,0.33333333333333337,0.0,0.33333333333333337,0.0,0.0,0.0,0.543040293040293,0.16666666666666666,0.22857142857142856,0.0,0.5886243386243386,0.5886243386243386,0.21052631578947367,0.0,0.16666666666666666,0.543040293040293,0.0,0.543040293040293,0.0
http://confOf#Member,=,http://iasted#Session_room,c,FF,0.35,0.0,0.0,0.35,0.5,0.0,0.0,0.0,0.47222222222222215,0.26666666666666666,0.5,0.0,0.5,0.0,0.0,0.47222222222222215,0.0,0.18181818181818177,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.47222222222222215,0.35,0.0,0.35,0.0,0.0,0.0,0.0,0.26666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.18181818181818177,0.26666666666666666,0.0,0.0,0.18181818181818177,0.0,0.18181818181818177,0.0,0.0,0.0,0.5,0.16666666666666666,0.26666666666666666,0.0,0.0,0.47222222222222215,0.0,0.0,0.16666666666666666,0.0,0.0,0.5,0.0
http://confOf#University,=,http://iasted#Author,c,FF,0.23529411764705882,0.0,0.19405506404393216,0.23529411764705882,0.5111111111111111,0.0,0.0,0.0,0.5396825396825397,0.26666666666666666,0.5111111111111111,0.0,0.5111111111111111,0.0,0.19405506404393216,0.5396825396825397,0.16666666666666666,0.0,0.0,0.0,0.27660683522477775,0.0,0.19405506404393216,0.0,0.0,0.5396825396825397,0.23529411764705882,0.0,0.23529411764705882,0.0,0.0,0.0,0.0,0.26666666666666666,0.0,0.0,0.0,0.0,0.23529411764705882,0.19405506404393216,0.0,0.26666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5111111111111111,0.0,0.26666666666666666,0.0,0.0,0.5396825396825397,0.0,0.0,0.0,0.5111111111111111,0.0,0.5111111111111111,0.0
http://confOf#Contribution,=,http://iasted#Deadline_hotel_reservation,c,FF,0.2814814814814815,0.0,0.0,0.2814814814814815,0.32905982905982906,0.0,0.0,0.0,0.5407407407407407,0.43333333333333335,0.32905982905982906,0.29166666666666663,0.32905982905982906,0.43333333333333335,0.0,0.5407407407407407,0.0,0.29166666666666663,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.5407407407407407,0.2814814814814815,0.327020202020202,0.2814814814814815,0.0,0.0,0.0,0.0,0.43333333333333335,0.3333333333333333,0.3333333333333333,0.0,0.0,0.2814814814814815,0.0,0.29166666666666663,0.43333333333333335,0.0,0.0,0.29166666666666663,0.0,0.29166666666666663,0.0,0.0,0.0,0.32905982905982906,0.3333333333333333,0.43333333333333335,0.0,0.5407407407407407,0.5407407407407407,0.2222222222222222,0.0,0.3333333333333333,0.32905982905982906,0.0,0.32905982905982906,0.0
http://confOf#Trip,=,http://iasted#Dinner_banquet,c,FF,0.2316017316017316,0.0,0.3466895405294045,0.2316017316017316,0.44047619047619047,0.0,0.0,0.0,0.47222222222222215,0.25,0.44047619047619047,0.0,0.44047619047619047,0.0,0.3466895405294045,0.47222222222222215,0.0,0.0,0.0,0.0,0.307705743495233,0.0,0.3466895405294045,0.25,0.0,0.47222222222222215,0.2316017316017316,0.0,0.2316017316017316,0.0,0.0,0.0,0.0,0.25,0.25,0.25,0.0,0.0,0.2316017316017316,0.3466895405294045,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44047619047619047,0.25,0.25,0.0,0.47222222222222215,0.47222222222222215,0.0,0.0,0.25,0.0,0.0,0.44047619047619047,0.0
http://confOf#Registration_of_participants_event,=,http://iasted#Payment_document,c,FF,0.5324340262420758,0.0,0.5119117583022466,0.5324340262420758,0.4049369747899159,0.0,0.191960274924882,0.0,0.31686507936507935,0.3,0.4049369747899159,0.19354838709677424,0.4049369747899159,0.3,0.5119117583022466,0.31686507936507935,0.0,0.19354838709677424,0.0,0.0,0.5080500173453921,0.0,0.5119117583022466,0.0,0.0,0.31686507936507935,0.5324340262420758,0.2011081585345169,0.5324340262420758,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.5324340262420758,0.5119117583022466,0.19354838709677424,0.3,0.0,0.0,0.19354838709677424,0.0,0.19354838709677424,0.5119117583022466,0.0,0.0,0.4049369747899159,0.0,0.3,0.0,0.31686507936507935,0.31686507936507935,0.0,0.0,0.0,0.4049369747899159,0.0,0.4049369747899159,0.0
http://confOf#Tutorial,=,http://iasted#Time_zone,c,FF,0.2777777777777778,0.0,0.0,0.2777777777777778,0.5125,0.0,0.0,0.0,0.5249999999999999,0.2,0.5125,0.0,0.5125,0.2,0.0,0.5249999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5249999999999999,0.2777777777777778,0.0,0.2777777777777778,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.2777777777777778,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5125,0.0,0.2,0.0,0.5249999999999999,0.5249999999999999,0.0,0.0,0.0,0.5125,0.0,0.4583333333333333,0.0
http://confOf#Science_Worker,=,http://iasted#Modelling,c,FF,0.5294117647058824,0.0,0.0,0.5294117647058824,0.4047619047619047,0.0,0.0,0.0,0.4654761904761905,0.17777777777777778,0.4047619047619047,0.0,0.4047619047619047,0.17777777777777778,0.0,0.4654761904761905,0.0,0.0,0.0,0.0,0.17117218656669853,0.0,0.0,0.0,0.0,0.4654761904761905,0.5294117647058824,0.0,0.5294117647058824,0.0,0.0,0.0,0.0,0.17777777777777778,0.0,0.0,0.0,0.0,0.5294117647058824,0.0,0.0,0.17777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4047619047619047,0.0,0.17777777777777778,0.0,0.4654761904761905,0.4654761904761905,0.0,0.0,0.0,0.0,0.0,0.4047619047619047,0.0
http://confOf#Trip,=,http://iasted#Taxi,c,FF,0.3333333333333333,0.0,0.4213682881000435,0.3333333333333333,0.7,0.2,0.0,0.0,0.7,0.25,0.7,0.25,0.7,0.25,0.4213682881000435,0.7,0.25,0.25,0.0,0.0,0.4232584328788653,0.0,0.4213682881000435,0.25,0.0,0.7,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.25,0.25,0.25,0.0,0.0,0.0,0.4213682881000435,0.25,0.25,0.0,0.0,0.25,0.0,0.25,0.4213682881000435,0.25,0.0,0.7,0.25,0.25,0.0,0.7,0.7,0.25,0.0,0.25,0.7,0.0,0.6666666666666666,0.0
http://confOf#Paper,=,http://iasted#Session,c,FF,0.26666666666666666,0.0,0.0,0.26666666666666666,0.44761904761904764,0.0,0.0,0.0,0.44761904761904764,0.2,0.44761904761904764,0.0,0.44761904761904764,0.2,0.0,0.44761904761904764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44761904761904764,0.26666666666666666,0.0,0.26666666666666666,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.26666666666666666,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44761904761904764,0.0,0.2,0.0,0.44761904761904764,0.44761904761904764,0.16666666666666663,0.0,0.0,0.44761904761904764,0.0,0.44761904761904764,0.0
http://confOf#Tutorial,=,http://iasted#Camera_ready_manuscript_deadline,c,FF,0.34963235294117645,0.0,0.15076305376719945,0.34963235294117645,0.4375,0.0,0.0,0.0,0.6,0.325,0.4375,0.0,0.4375,0.0,0.15076305376719945,0.6,0.0,0.1724137931034483,0.0,0.0,0.15111313459619719,0.0,0.15076305376719945,0.0,0.0,0.6,0.34963235294117645,0.0,0.34963235294117645,0.0,0.0,0.0,0.0,0.325,0.0,0.0,0.0,0.0,0.34963235294117645,0.15076305376719945,0.1724137931034483,0.325,0.0,0.0,0.1724137931034483,0.0,0.1724137931034483,0.15076305376719945,0.0,0.0,0.4375,0.0,0.325,0.0,0.6,0.6,0.0,0.0,0.0,0.0,0.0,0.4375,0.0
http://confOf#Author,=,http://iasted#Plenary_lecture,c,FF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5555555555555555,0.26666666666666666,0.0,0.0,0.0,0.0,0.0,0.5555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26666666666666666,0.0,0.0,0.5555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0
http://confOf#Science_Worker,=,http://iasted#Coffee_break,c,FF,0.6691176470588236,0.0,0.0,0.6691176470588236,0.6468253968253969,0.1713980463980464,0.15812235889182014,0.0,0.638095238095238,0.16666666666666666,0.6468253968253969,0.23076923076923073,0.6468253968253969,0.0,0.0,0.638095238095238,0.0,0.23076923076923073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.638095238095238,0.6691176470588236,0.0,0.6691176470588236,0.1532259534872798,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.6691176470588236,0.0,0.23076923076923073,0.16666666666666666,0.0,0.0,0.23076923076923073,0.0,0.23076923076923073,0.0,0.0,0.0,0.6468253968253969,0.0,0.16666666666666666,0.0,0.0,0.638095238095238,0.0,0.0,0.0,0.0,0.0,0.6468253968253969,0.0
http://confOf#Poster,=,http://iasted#Research,c,FF,0.375,0.0,0.15784647050508596,0.375,0.5138888888888888,0.0,0.0,0.0,0.5138888888888888,0.43333333333333335,0.5138888888888888,0.25,0.5138888888888888,0.0,0.15784647050508596,0.5138888888888888,0.16666666666666666,0.25,0.0,0.0,0.0,0.0,0.15784647050508596,0.0,0.0,0.5138888888888888,0.375,0.0,0.375,0.0,0.0,0.0,0.0,0.43333333333333335,0.0,0.0,0.0,0.0,0.0,0.15784647050508596,0.25,0.43333333333333335,0.0,0.0,0.25,0.0,0.25,0.15784647050508596,0.25,0.0,0.5138888888888888,0.0,0.43333333333333335,0.0,0.5138888888888888,0.5138888888888888,0.0,0.0,0.0,0.5138888888888888,0.0,0.5138888888888888,0.0
http://confOf#Short_paper,=,http://iasted#Lecturer,c,FF,0.3571428571428571,0.0,0.0,0.3571428571428571,0.537878787878788,0.0,0.0,0.0,0.20555555555555557,0.25,0.537878787878788,0.30000000000000004,0.537878787878788,0.25,0.0,0.20555555555555557,0.0,0.30000000000000004,0.0,0.0,0.1998410981069303,0.0,0.0,0.25,0.0,0.20555555555555557,0.3571428571428571,0.0,0.3571428571428571,0.0,0.0,0.0,0.0,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.30000000000000004,0.25,0.0,0.0,0.30000000000000004,0.0,0.30000000000000004,0.0,0.0,0.0,0.537878787878788,0.25,0.25,0.0,0.20555555555555557,0.20555555555555557,0.2222222222222222,0.0,0.25,0.0,0.0,0.537878787878788,0.0
http://confOf#Science_Worker,=,http://iasted#Non_speaker,c,FF,0.5,0.0,0.0,0.5,0.5692640692640693,0.0,0.0,0.0,0.5667460317460318,0.2727272727272727,0.5692640692640693,0.3076923076923077,0.5692640692640693,0.2727272727272727,0.0,0.5667460317460318,0.0,0.3076923076923077,0.0,0.0,0.15183196437775248,0.0,0.0,0.3,0.0,0.5667460317460318,0.5,0.35353604843148045,0.5,0.0,0.0,0.0,0.0,0.2727272727272727,0.3,0.3,0.0,0.0,0.5,0.0,0.3076923076923077,0.2727272727272727,0.0,0.0,0.3076923076923077,0.0,0.3076923076923077,0.0,0.0,0.0,0.5692640692640693,0.3,0.2727272727272727,0.0,0.5667460317460318,0.5667460317460318,0.26086956521739135,0.0,0.3,0.0,0.0,0.5692640692640693,0.0
http://confOf#reviewes,=,http://iasted#is_held_before,op,FF,0.5882352941176471,0.0,0.0,0.0,0.48640819964349374,0.0,0.0,0.0,0.4953703703703703,0.25,0.48640819964349374,0.16666666666666663,0.48640819964349374,0.25,0.0,0.4953703703703703,0.16666666666666666,0.16666666666666663,0.0,0.0,0.24740236537730823,0.0,0.0,0.25,0.0,0.4953703703703703,0.0,0.0,0.5456871345029239,0.0,0.0,0.0,0.0,0.5,0.25,0.25,0.0,0.0,0.0,0.0,0.16666666666666663,0.25,0.0,0.0,0.16666666666666663,0.0,0.16666666666666663,0.0,0.0,0.0,0.48640819964349374,0.25,0.25,0.0,0.4953703703703703,0.4953703703703703,0.19999999999999996,0.0,0.25,0.48640819964349374,0.0,0.48640819964349374,0.0
http://confOf#Social_event,=,http://iasted#Sponsor_state,c,FF,0.478968253968254,0.0,0.2913173607412983,0.478968253968254,0.0,0.0,0.0,0.0,0.29999999999999993,0.18333333333333332,0.0,0.16666666666666663,0.0,0.0,0.2913173607412983,0.29999999999999993,0.16666666666666666,0.16666666666666663,0.0,0.0,0.2016569226238083,0.0,0.2913173607412983,0.0,0.0,0.29999999999999993,0.478968253968254,0.0,0.478968253968254,0.15618439137305462,0.0,0.0,0.0,0.18333333333333332,0.0,0.0,0.0,0.0,0.478968253968254,0.2913173607412983,0.16666666666666663,0.18333333333333332,0.0,0.0,0.16666666666666663,0.0,0.16666666666666663,0.2913173607412983,0.16666666666666663,0.0,0.0,0.0,0.18333333333333332,0.0,0.0,0.29999999999999993,0.17391304347826086,0.0,0.0,0.0,0.0,0.0,0.0
http://confOf#studyAt,=,http://iasted#is_situated_in,op,FF,0.43529411764705883,0.0,0.0,0.43529411764705883,0.6468671679197995,0.175,0.0,0.0,0.6170833333333333,0.4,0.6468671679197995,0.25,0.6468671679197995,0.4,0.0,0.6170833333333333,0.0,0.25,0.0,0.0,0.0,0.0,0.2535181345529275,0.16666666666666666,0.0,0.46428571428571425,0.43529411764705883,0.0,0.37662337662337664,0.0,0.0,0.0,0.0,0.4,0.16666666666666666,0.16666666666666666,0.0,0.0,0.43529411764705883,0.0,0.25,0.4,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.44166666666666665,0.375,0.4,0.0,0.6170833333333333,0.4912698412698413,0.21052631578947367,0.0,0.16666666666666666,0.6468671679197995,0.0,0.6468671679197995,0.0
http://confOf#Submission_event,=,http://iasted#Student_registration_fee,c,FF,0.7620915032679738,0.0,0.5249688462199532,0.7620915032679738,0.5924999999999999,0.19735819735819737,0.2263108449590511,0.0,0.6194444444444445,0.25,0.5924999999999999,0.0,0.5924999999999999,0.0,0.5249688462199532,0.6194444444444445,0.0,0.2727272727272727,0.0,0.0,0.4441030461392363,0.0,0.5249688462199532,0.0,0.0,0.6194444444444445,0.7620915032679738,0.4678090638166683,0.7620915032679738,0.17213357957322137,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.5249688462199532,0.2727272727272727,0.25,0.0,0.0,0.2727272727272727,0.0,0.2727272727272727,0.0,0.0,0.0,0.5924999999999999,0.0,0.25,0.0,0.0,0.6194444444444445,0.16216216216216217,0.0,0.0,0.5924999999999999,0.0,0.5472222222222222,0.0
http://confOf#Social_event,=,http://iasted#Tax,c,FF,0.38095238095238093,0.0,0.0,0.38095238095238093,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.38095238095238093,0.0,0.38095238095238093,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0
http://confOf#hasTopic,=,http://iasted#is_prepared_by,op,FF,0.4437229437229437,0.0,0.36987661011176876,0.4437229437229437,0.46428571428571425,0.0,0.0,0.0,0.548611111111111,0.275,0.46428571428571425,0.15000000000000002,0.46428571428571425,0.275,0.36987661011176876,0.548611111111111,0.0,0.15000000000000002,0.0,0.0,0.3013225896384096,0.0,0.36987661011176876,0.0,0.0,0.548611111111111,0.4437229437229437,0.0,0.45779220779220775,0.0,0.0,0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.4437229437229437,0.36987661011176876,0.15000000000000002,0.275,0.0,0.0,0.15000000000000002,0.0,0.15000000000000002,0.36987661011176876,0.0,0.0,0.46428571428571425,0.0,0.4,0.0,0.548611111111111,0.548611111111111,0.0,0.0,0.0,0.46428571428571425,0.0,0.46428571428571425,0.0
http://confOf#Company,=,http://iasted#One_conference_day,c,FF,0.46883753501400566,0.0,0.1558203547042933,0.46883753501400566,0.0,0.0,0.2160203740907288,0.0,0.660952380952381,0.37142857142857144,0.0,0.25,0.0,0.37142857142857144,0.1558203547042933,0.660952380952381,0.0,0.25,0.0,0.0,0.0,0.0,0.1558203547042933,0.0,0.0,0.660952380952381,0.46883753501400566,0.0,0.46883753501400566,0.0,0.0,0.0,0.0,0.37142857142857144,0.0,0.0,0.0,0.0,0.0,0.1558203547042933,0.25,0.37142857142857144,0.0,0.0,0.25,0.0,0.25,0.1558203547042933,0.0,0.0,0.0,0.0,0.37142857142857144,0.0,0.660952380952381,0.660952380952381,0.17391304347826086,0.0,0.0,0.0,0.0,0.0,0.0
http://confOf#Social_event,=,http://iasted#Worker_lecturer,c,FF,0.4668534080298786,0.0,0.29853451259684444,0.4668534080298786,0.0,0.0,0.0,0.0,0.49999999999999994,0.18333333333333332,0.0,0.2142857142857143,0.0,0.0,0.29853451259684444,0.49999999999999994,0.0,0.2142857142857143,0.0,0.0,0.35021054074736346,0.0,0.29853451259684444,0.0,0.0,0.49999999999999994,0.4668534080298786,0.0,0.4668534080298786,0.1643898183655809,0.0,0.0,0.0,0.18333333333333332,0.0,0.0,0.0,0.0,0.4668534080298786,0.29853451259684444,0.2142857142857143,0.18333333333333332,0.0,0.0,0.2142857142857143,0.0,0.2142857142857143,0.0,0.0,0.0,0.0,0.0,0.18333333333333332,0.0,0.0,0.49999999999999994,0.16000000000000003,0.0,0.0,0.0,0.0,0.0,0.0
