"left","relation","right","owl_type","ngramDistance","wuPalmer","path","lin","level2_jara_winklerdeunimadwsoamatchingmatcherstructurallevelGraphBasedUsedPropertyMatcher","jaroWinklerMeasuredeunimadwsoamatchingmatcherstructurallevelGraphBasedUsedPropertyMatcher","word2Vec","prefix","word2VecStemmed","jaccard","level2_monge_elkan","suffix","esaSim","needlemanWunsch2Distance","umbcSim","soft_tfidf_jaro","hammingDistance","subStringDistance","outlier"
"http://cmt#Rejection","=","http://confOf#Paper","c",-1.0,-0.3846153846153846,-0.8181818181818181,-1.0,-0.12592592592592589,-0.125925925925926,-0.8688040098300724,-0.5999999999999999,-1.0,-1.0,-0.6,-0.7777777777777778,-0.9971639076,-0.8461538461538463,-1.0,-1.0,-0.7777777777777777,-0.7142857142857144,0.05252215442939345
"http://cmt#AuthorNotReviewer","=","http://confOf#Participant","c",-1.0,0.42857142857142816,-0.7222222222222221,-0.6097251938605324,-0.045454545454545525,-1.0,-0.23179198436491044,-0.8181818181818181,-0.9311366987831193,-1.0,-0.4500000000000002,-0.8181818181818181,-0.988670549,-0.7391304347826086,-0.4691282957792282,-1.0,-1.0,-0.8571428571428572,0.5073326727348895
"http://cmt#Conference","=","http://confOf#Chair_PC","c",-1.0,-0.5894736842105264,-0.8786764705882353,-1.0,0.15999999999999992,0.20500000000000007,-0.6173659835408176,-0.75,-1.0,-1.0,0.0,-0.8,-0.9907113304,-0.5,-1.0,-1.0,-0.8,-0.7777777777777777,0.0
"http://cmt#hasBid","=","http://confOf#studyAt","op",-1.0,0.2631578947368418,-0.33333333333333337,-0.3032774338414246,0.12222222222222201,-1.0,-0.9248364758024384,-0.6666666666666667,-1.0,-1.0,0.10000000000000009,-0.7142857142857143,-1.0,-1.0,-1.0,-1.0,-1.0,-0.6923076923076923,0.7419757047607616
"http://cmt#ProgramCommitteeMember","=","http://confOf#Short_paper","c",-1.0,-0.4123871770930595,-0.8275946275946277,-0.9281196429615366,0.14948853615520297,-1.0,-1.0,-0.8181818181818181,-1.0,-1.0,-0.3866666666666666,-0.6363636363636364,-0.9935140391666667,-0.696969696969697,-0.9131236001849174,-1.0,-0.9090909090909092,-0.7575757575757576,0.1362031874910351
"http://cmt#email","=","http://confOf#hasKeyword","dp",-1.0,-1.0,-1.0,-1.0,0.022222222222222143,-0.1333333333333333,-0.5402983443378753,-0.7999999999999999,-0.39810587236301387,-1.0,-0.3333333333333335,-1.0,-0.9226527492,-0.8666666666666667,-1.0,-1.0,-1.0,-0.7333333333333334,0.2989201562864603
"http://cmt#hasCo-author","=","http://confOf#studyAt","op",-1.0,-0.5000000000000001,-0.7142857142857142,-1.0,-0.059259259259259345,-1.0,-0.5371412203171091,-0.8181818181818181,-1.0,-1.0,0.06666666666666665,-0.8181818181818181,-0.9895891344,-0.7333333333333334,-1.0,-1.0,-0.8181818181818181,-0.7777777777777777,0.0797620728338786
"http://cmt#acceptedBy","=","http://confOf#hasCountry","op",-1.0,-1.0,-1.0,-1.0,-0.48809523809523814,0.19999999999999973,-1.0,-0.7999999999999999,-1.0,-1.0,-0.16666666666666674,-0.8,-0.985802084,-0.8,-0.9340904131531715,-1.0,-0.8,-0.8,0.0
"http://cmt#memberOfConference","=","http://confOf#hasCountry","op",-1.0,-0.21176470588235297,-0.8161764705882353,-0.5592214023107303,0.13989417989417996,-0.08518518518518525,-0.7624104887161289,-1.0,-1.0,-1.0,-0.34285714285714286,-1.0,-0.9755766804,-0.7692307692307692,-0.8701280504465103,-1.0,-1.0,-0.7142857142857144,0.05494227246818073
"http://cmt#virtualMeetingEnabledBy","=","http://confOf#dealsWith","op",-1.0,-1.0,-1.0,-1.0,-0.14047619047619053,-0.25442834138486303,-0.8013094043396357,-0.9130434782608696,-1.0,-1.0,-0.32999999999999996,-1.0,-0.9970178074666667,-0.8378378378378379,-0.9419384648402532,-1.0,-1.0,-0.75,0.0
"http://cmt#Preference","=","http://confOf#Event","c",-1.0,-0.07692307692307698,-0.75,-0.7362974301503377,0.06666666666666665,0.06666666666666643,-0.8228329658820867,-0.7999999999999999,-1.0,-1.0,-0.040000000000000036,-0.6,-0.9934159876,-0.6000000000000001,-1.0,-1.0,-0.8,-0.4666666666666668,0.05185293067518104
"http://cmt#hasDecision","=","http://confOf#reviewes","op",-1.0,-1.0,-1.0,-1.0,-0.41666666666666663,0.09848484848484818,-1.0,-1.0,-1.0,-1.0,-0.21666666666666679,-0.8181818181818181,-0.9719990128,-0.7142857142857142,-1.0,-1.0,-0.6363636363636365,-0.7894736842105263,0.01861705532838298
"http://cmt#Preference","=","http://confOf#Social_event","c",-1.0,-0.18552036199095034,-0.7916666666666666,-0.7950816813934397,0.06666666666666665,-1.0,-0.8162858825612113,-1.0,-1.0,-1.0,-0.040000000000000036,-0.8333333333333333,-0.9873032903,-0.8571428571428572,-1.0,-1.0,-0.8333333333333333,-0.6363636363636362,0.17260384330510348
"http://cmt#siteURL","=","http://confOf#minChoice","dp",-1.0,-0.4101608187134502,-0.8438311688311688,-1.0,-0.38888888888888895,-0.16402116402116396,-0.8250044541591811,-1.0,-0.9320431432593294,-1.0,-0.44999999999999996,-0.7142857142857143,-0.997725446,-0.8181818181818181,-1.0,-1.0,-0.7777777777777777,-0.75,0.0
"http://cmt#Person","=","http://confOf#Student","c",-1.0,0.7777777777777777,-0.33333333333333337,-0.16098096701637787,0.06349206349206349,0.06349206349206349,-0.08196787474452394,-0.6666666666666667,-0.3645378190530354,-1.0,-0.4666666666666667,-0.7142857142857143,-0.972206358,-0.75,-0.020462989807128795,-1.0,-0.7142857142857142,-0.6923076923076923,0.6809080831294345
"http://cmt#writeReview","=","http://confOf#reviewes","op",0.06666666666666665,-1.0,-1.0,-1.0,0.6083333333333334,-1.0,-1.0,0.09090909090909083,-1.0,-1.0,0.32000000000000006,0.5000000000000002,0.02252418040000026,-0.5714285714285714,-1.0,-0.0017136641064877667,-0.6363636363636365,0.26315789473684226,1.6107256652086694
"http://cmt#Chairman","=","http://confOf#Submission_event","c",-1.0,-0.5147058823529412,-0.8516483516483516,-1.0,-0.10555555555555562,-0.1805555555555557,-0.8689605312238287,-1.0,-1.0,-1.0,-0.36,-0.875,-0.9994639189,-0.8333333333333333,-0.9826812949031591,-1.0,-1.0,-0.8333333333333333,0.0
"http://cmt#PaperAbstract","=","http://confOf#Social_event","c",-1.0,-0.2324675324675326,-0.796092796092796,-0.7654465041103445,-0.09166666666666679,-1.0,-1.0,-0.8461538461538461,-1.0,-1.0,-0.29333333333333345,-0.8333333333333333,-0.99089756755,-0.7142857142857142,-0.9814851623959839,-1.0,-1.0,-0.8400000000000001,0.03112054371887829
"http://cmt#PaperFullVersion","=","http://confOf#Tutorial","c",-1.0,-0.3026315789473686,-0.8455433455433455,-0.7639329549577454,-0.07328042328042328,0.04166666666666674,-0.5871793878178063,-1.0,-1.0,-1.0,-0.31047619047619057,-0.875,-0.9927040731333333,-0.75,-0.9343467354774475,-1.0,-0.75,-0.8333333333333333,0.0
"http://cmt#PaperAbstract","=","http://confOf#Camera_Ready_event","c",-0.8518518518518519,-0.2655721471510948,-0.7741402116402116,-0.8165856378504526,0.3250000000000002,0.28490028490028463,-0.894642470716771,-0.8461538461538461,-0.9188974800342529,-1.0,-0.18666666666666676,-0.8461538461538461,-0.9958185128666667,-0.5652173913043479,-0.9826088460783163,-1.0,-0.5555555555555556,-0.6129032258064515,0.10427810060604448
"http://cmt#ConferenceMember","=","http://confOf#Paper","c",-1.0,-0.3613445378151261,-0.8397435897435898,-0.9142549663732887,0.11111111111111116,0.016666666666666607,-0.861353948196407,-1.0,-0.9474141375822741,-1.0,-0.08000000000000007,-0.19999999999999996,-0.9903787658,-0.8518518518518519,-0.8875007592141628,-1.0,-1.0,-0.6190476190476191,0.15021126436425303
"http://cmt#hasConflictOfInterest","=","http://confOf#hasCountry","op",-0.5555555555555556,-0.3312693498452014,-0.8452380952380952,-0.7714901522511375,0.45059523809523805,0.6133333333333333,-0.5071064441075073,0.0,-1.0,-0.6000000000000001,0.1595238095238094,-0.8,-0.9792257442,-0.5,-0.9463512636721134,-0.29289321881345265,-0.5238095238095237,-0.3548387096774195,0.2876638425209648
"http://cmt#Meta-Review","=","http://confOf#Reception","c",-1.0,-0.6666666666666667,-0.9230769230769231,-0.9223138415089649,-0.3037037037037037,0.10370370370370363,-0.9274469966143815,-0.5999999999999999,-1.0,-1.0,-0.2666666666666666,-1.0,-0.9806569394,-0.6363636363636365,-0.9206093326210976,-1.0,-0.8,-0.5789473684210527,0.013575899581511508
"http://cmt#Reviewer","=","http://confOf#Student","c",-1.0,0.3913043478260869,-0.75,-0.5979589233372816,-0.15476190476190477,-0.15476190476190477,-0.533732463597939,-1.0,-1.0,-1.0,-0.7142857142857143,-1.0,-0.9923091802,-0.7777777777777777,-1.0,-1.0,-0.75,-0.7333333333333334,0.1809018664856542
"http://cmt#printHardcopyMailingManifests","=","http://confOf#writtenBy","op",-1.0,-1.0,-1.0,-1.0,-0.5267857142857143,0.01864623243933594,-0.5046241364350503,-1.0,-0.848314071527151,-1.0,-0.13142857142857134,-0.9310344827586207,-0.99513721545,-0.8367346938775511,-0.8934260681271553,-1.0,-0.7931034482758621,-0.7894736842105263,0.017692040549901256
"http://cmt#AuthorNotReviewer","=","http://confOf#Conference","c",-1.0,-0.5873015873015874,-0.8777777777777778,-1.0,-0.29259259259259274,0.06274509803921546,-0.8252490131317325,-1.0,-1.0,-1.0,-0.43333333333333346,-0.6,-0.9949813015,-0.5833333333333333,-0.9573221653699875,-1.0,-0.8823529411764706,-0.7037037037037037,0.0
"http://cmt#ConferenceChair","=","http://confOf#Reviewing_event","c",-1.0,-0.6442307692307693,-0.8990384615384616,-0.9315149571615227,-0.1962962962962962,0.09841269841269829,-0.5849257908113079,-0.7333333333333333,-1.0,-1.0,-0.28000000000000014,-0.8666666666666667,-0.9878861571,-0.7333333333333334,-0.7825663173571229,-1.0,-0.7333333333333334,-0.7333333333333334,0.0
"http://cmt#ProgramCommittee","=","http://confOf#Scholar","c",-1.0,-0.5672514619883042,-0.8708333333333333,-1.0,0.010582010582010692,-0.14484126984126977,-0.9168780502497146,-1.0,-0.9441905672692837,-1.0,-0.6285714285714286,-0.875,-0.982463997,-0.9199999999999999,-0.9497474394738674,-1.0,-0.875,-0.8260869565217392,0.09960355480224248
"http://cmt#logoURL","=","http://confOf#hasEmail","dp",-1.0,-0.38421052631578967,-0.861904761904762,-1.0,-1.0,-0.15476190476190477,-0.1323094709181314,-0.75,-0.20890113000932908,-1.0,-0.35,-0.7142857142857143,-0.9649429994000001,-0.7777777777777777,-1.0,-1.0,-1.0,-0.7333333333333334,0.7288198049431127
"http://cmt#reviewCriteriaEnteredBy","=","http://confOf#hasTopic","op",-1.0,-0.75,-0.9393939393939393,-0.9399329436146558,-0.5484126984126985,-0.10869565217391308,-0.7531954795096917,-1.0,-0.6466612409461017,-1.0,-0.27000000000000013,-0.9130434782608696,-0.9729607458666667,-0.894736842105263,-0.9518242379029592,-1.0,-1.0,-0.870967741935484,0.0
"http://cmt#rejectPaper","=","http://confOf#hasTopic","op",-1.0,-0.2666666666666667,-0.7999999999999999,-1.0,-0.03333333333333355,-0.12373737373737359,-0.6027792897777173,-1.0,-0.72647681582835,-1.0,-0.2400000000000001,-0.8181818181818181,-0.9815445653,-0.7142857142857142,-0.9219239875674248,-1.0,-1.0,-0.7894736842105263,0.0
"http://cmt#title","=","http://confOf#hasHomePage","dp",-1.0,-0.6095238095238096,-0.8465909090909091,-1.0,-0.033333333333333326,-0.1393939393939393,-0.5713671393732369,-1.0,-1.0,-1.0,-0.5,-0.6,-0.9858980001,-0.8823529411764706,-0.6897615343332291,-1.0,-1.0,-0.75,0.08999121774272367
"http://cmt#reviewsPerPaper","=","http://confOf#minChoice","dp",-1.0,-0.8,-0.941025641025641,-1.0,-0.33650793650793653,-0.09629629629629621,-0.7702154759724683,-1.0,-0.8570271573220555,-1.0,-0.42222222222222217,-0.8666666666666667,-0.9963185087,-0.8095238095238095,-1.0,-1.0,-0.8666666666666667,-0.8333333333333333,0.0
"http://cmt#PaperFullVersion","=","http://confOf#University","c",-0.4545454545454546,-0.23717948717948734,-0.812121212121212,-0.8906316881325304,0.058730158730158744,-1.0,-1.0,-0.875,-1.0,-1.0,0.10285714285714276,-0.8,-0.9885575075333334,-0.4545454545454545,-0.960183663914601,-1.0,-1.0,-0.23076923076923084,0.565691826425875
"http://cmt#ProgramCommittee","=","http://confOf#Reviewing_event","c",-1.0,-0.4780219780219781,-0.861111111111111,-0.7034543277447645,-0.10052910052910058,-0.03888888888888886,-0.7069684256871236,-0.875,-0.9000737866886643,-1.0,-0.52,-0.8666666666666667,-0.97781008325,-0.8823529411764706,-0.878127277828753,-1.0,-1.0,-0.870967741935484,0.0
"http://cmt#ProgramCommitteeChair","=","http://confOf#Administrative_event","c",-1.0,-0.5686813186813187,-0.8817663817663818,-0.8023028851631764,-0.36578483245149906,-0.015873015873015928,-0.5643850590530676,-0.9047619047619048,-0.9341858592947895,-1.0,-0.5161904761904762,-0.9,-0.9635334518,-0.8181818181818181,-0.8579181016733249,-1.0,-0.8095238095238095,-0.8048780487804879,0.0
"http://cmt#Reviewer","=","http://confOf#University","c",-1.0,-0.6,-0.8823529411764706,-1.0,0.09999999999999987,0.09999999999999964,-0.8226525910334197,-0.7999999999999999,-1.0,-1.0,-0.44999999999999996,-0.6,-0.9848285224,-0.8333333333333333,-1.0,-1.0,-0.8,-0.5555555555555556,0.0
"http://cmt#AuthorNotReviewer","=","http://confOf#Scholar","c",-1.0,0.4956521739130433,-0.675,-0.5105400414969783,-0.28968253968253965,0.07002801120448154,-0.019908244764832106,-0.7142857142857143,-0.8864060349677263,-1.0,-0.33650793650793653,-0.7142857142857143,-0.9864362407,-0.7777777777777777,-0.331148236989975,-1.0,-1.0,-0.6666666666666667,0.19217332203592874
"http://cmt#assignReviewer","=","http://confOf#expertOn","op",-1.0,-0.18181818181818188,-0.7999999999999999,-0.28843384707046316,-0.375,-0.16269841269841268,-0.5313270355231808,-0.8571428571428572,-0.7755887701620651,-1.0,-0.16666666666666674,-0.5,-0.988845964,-0.8999999999999999,-0.664912436157465,-1.0,-1.0,-0.6363636363636362,0.16787337195438523
"http://cmt#assignedByReviewer","=","http://confOf#hasCountry","op",-1.0,-0.8181818181818182,-0.9473684210526315,-1.0,-0.29232804232804244,0.05185185185185204,-1.0,-0.5999999999999999,-1.0,-1.0,-0.0888888888888889,-0.8,-0.9703201342,-0.8461538461538463,-0.9615578651428223,-1.0,-0.7777777777777777,-0.7142857142857144,0.0
"http://cmt#reviewerBiddingStartedBy","=","http://confOf#writes","op",-1.0,-1.0,-1.0,-1.0,-0.2589285714285714,-0.13888888888888895,-0.8005604182686785,-0.6666666666666667,-1.0,-1.0,-0.5666666666666667,-0.9166666666666666,-0.9824379252,-0.7619047619047619,-0.9483512664834658,-1.0,-0.9166666666666667,-0.7333333333333334,0.0
"http://cmt#Review","=","http://confOf#Submission_event","c",-1.0,-0.09166666666666679,-0.7840909090909091,-0.6410680136097366,0.40000000000000013,-0.18055555555555547,-0.320053196814961,-1.0,-0.9072225408548622,-1.0,0.040000000000000036,-1.0,-0.9802459233,-0.8461538461538463,-0.7973125129938126,-1.0,-1.0,-0.6363636363636362,0.3457100132362262
"http://cmt#Chairman","=","http://confOf#Member_PC","c",-1.0,0.16205533596837918,-0.7857142857142857,-0.7720978785933111,0.08333333333333326,-0.35185185185185175,-0.5508069684574548,-0.75,-0.6140090377775468,-1.0,0.0,-0.75,-0.9474934695,-0.8,-1.0,-1.0,-1.0,-0.7647058823529411,0.22802560035835018
"http://cmt#SubjectArea","=","http://confOf#Student","c",-1.0,-0.27941176470588247,-0.823076923076923,-0.8130038082456764,0.20714285714285707,0.3610389610389608,-0.8933798391543764,-0.7142857142857143,-0.7784242507822727,-1.0,-0.55,-0.8181818181818181,-0.9368784368,-0.6000000000000001,-0.8439703099429607,-1.0,-0.4545454545454546,-0.7777777777777777,0.23116263246120072
"http://cmt#hardcopyMailingManifestsPrintedBy","=","http://confOf#writtenBy","op",-1.0,-1.0,-1.0,-1.0,0.07571428571428584,-0.14478114478114468,-0.43952460451338404,-1.0,-1.0,-0.6666666666666667,0.09714285714285698,-0.5555555555555556,-0.99513721545,-0.7543859649122806,-0.5908943116664886,-0.36754446796632423,-1.0,-0.8095238095238095,0.6483297496421268
"http://cmt#memberOfConference","=","http://confOf#employedBy","op",-1.0,-1.0,-1.0,-1.0,-0.3592592592592593,-0.08148148148148149,-1.0,-0.7777777777777778,-1.0,-1.0,-0.20000000000000018,-0.8,-0.9831752829,-0.6923076923076923,-0.980444710701704,-1.0,-1.0,-0.7142857142857144,0.0
"http://cmt#logoURL","=","http://confOf#has_title","dp",-1.0,-0.12380952380952392,-0.8397435897435898,-1.0,-0.48888888888888893,-0.16402116402116396,-0.4072631573473664,-0.7777777777777778,-1.0,-1.0,-0.2666666666666666,-0.7777777777777778,-0.9928287146,-0.8181818181818181,-0.852008655667305,-1.0,-1.0,-0.75,0.26840267199466805
"http://cmt#adjustBid","=","http://confOf#hasAdministrativeEvent","op",-1.0,-0.6153846153846154,-0.875,-0.7744637846392859,-0.2793650793650795,-1.0,-0.9057105435079036,-0.8181818181818181,-0.9967858749939782,-1.0,0.06666666666666665,-0.7777777777777778,-0.99084910605,-0.7142857142857142,-0.9913557795807719,-1.0,-1.0,-0.7419354838709677,0.0
"http://cmt#ProgramCommitteeChair","=","http://confOf#Science_Worker","c",-1.0,-0.26775599128540295,-0.8228607993313876,-0.7134489429822395,0.07477954144620802,-1.0,-0.7232975300917794,-1.0,-0.9390731991036683,-1.0,-0.52,-0.8571428571428572,-0.9634519653,-0.7857142857142858,-0.9853737652301788,-1.0,-1.0,-0.8857142857142857,0.16525632172775584
"http://cmt#ExternalReviewer","=","http://confOf#University","c",-1.0,-0.4666666666666667,-0.8642533936651583,-1.0,-0.002777777777777768,-1.0,-0.8550742161800167,-0.7999999999999999,-1.0,-1.0,-0.475,-0.6,-0.9815226722,-0.8181818181818181,-0.9522561766207218,-1.0,-1.0,-0.6923076923076923,0.005626607853169818
"http://cmt#ConferenceChair","=","http://confOf#Regular","c",-1.0,-0.3928571428571429,-0.8777777777777778,-0.8606746616444765,-0.5047619047619047,-0.05396825396825411,-0.5584867236125479,-0.7333333333333333,-0.8037792247700454,-1.0,-0.39428571428571435,-0.7142857142857143,-0.92362226,-0.6521739130434783,-0.8847260847687721,-1.0,-1.0,-0.6363636363636362,0.07527927008942392
"http://cmt#ExternalReviewer","=","http://confOf#Camera_Ready_event","c",-1.0,-0.3730618817575341,-0.8531638296344178,-0.9555380971985267,0.37333333333333285,0.21296296296296302,-0.9140711368768729,-0.8888888888888888,-1.0,-1.0,-0.14666666666666683,-0.7777777777777778,-0.9866858817,-0.6000000000000001,-0.9452603061993917,-1.0,-0.7777777777777777,-0.7647058823529411,0.0
"http://cmt#Paper","=","http://confOf#Person","c",-0.4285714285714286,-0.14285714285714302,-0.7999999999999999,-0.7238310360054034,0.4600000000000002,0.4600000000000002,-0.8894104467129849,0.20000000000000018,-0.8440066237596716,-1.0,0.19999999999999996,0.0,-0.9964875364,-0.7142857142857142,-0.9799419734627008,-1.0,-0.6666666666666667,0.09090909090909083,1.0118837526780708
"http://cmt#assignedByAdministrator","=","http://confOf#writtenBy","op",-1.0,-1.0,-1.0,-1.0,0.28805453805453785,0.04863123993558771,-0.6008198143830257,-1.0,-1.0,-0.5,0.02857142857142847,-0.7777777777777778,-0.9955907589,-0.7837837837837838,-0.9557268060743809,-0.12541943637439068,-1.0,-0.75,0.7527584294637508
"http://cmt#Meta-Reviewer","=","http://confOf#Member","c",-1.0,-0.3333333333333335,-0.8888888888888888,-0.8007086277624575,0.31388888888888866,0.33333333333333326,-0.8129157901789811,-0.33333333333333337,-1.0,-1.0,-0.16666666666666674,-0.33333333333333337,-0.9924120622,-0.5555555555555556,-0.9487084038555622,-1.0,-0.6666666666666667,-0.5555555555555556,0.3337929022296007
"http://cmt#runPaperAssignmentTools","=","http://confOf#parallel_with","op",-1.0,-0.5404761904761907,-0.8067765567765568,-0.91647784683488,-0.41666666666666663,0.03806338588947278,-0.6172260700085441,-0.8260869565217391,-0.8183922258117702,-1.0,-0.18833333333333335,-1.0,-0.99224743785,-0.696969696969697,-0.9199338313192129,-1.0,-0.9130434782608696,-0.7777777777777777,0.0
"http://cmt#acceptPaper","=","http://confOf#hasCity","op",-1.0,-0.8,-0.8888888888888888,-0.901666634452593,0.011111111111111072,0.13419913419913398,-1.0,-0.7142857142857143,-1.0,-1.0,-0.2666666666666666,-1.0,-0.989652055,-0.8666666666666667,-0.986102326773107,-1.0,-0.8181818181818181,-0.7777777777777777,0.0838809743205885
"http://cmt#User","=","http://confOf#Person","c",-1.0,0.8823529411764703,2.220446049250313E-16,-0.18942831217271017,0.2777777777777777,0.2777777777777777,-0.34024868182809354,-1.0,-0.20390560711172112,-1.0,0.0,-0.33333333333333337,-0.971199663,-0.75,-0.8976208418607712,-1.0,-1.0,-0.19999999999999996,0.9425471946271327
"http://cmt#ProgramCommitteeChair","=","http://confOf#Member","c",-1.0,-0.42328548644338126,-0.8678355957767723,-0.880093230740137,-0.288888888888889,-1.0,-0.1875824946903073,-0.9047619047619048,-0.5426275068597265,-1.0,-0.4311111111111112,-0.6666666666666666,-0.8646482828666666,-0.7777777777777777,-0.7387137214342754,-1.0,-1.0,-0.8518518518518519,0.3045906022084386
"http://cmt#Bid","=","http://confOf#Contribution","c",-1.0,0.4117647058823528,-0.6666666666666667,-0.3730304296189274,-1.0,-1.0,-0.595144585174806,-0.8333333333333334,-1.0,-1.0,0.46666666666666634,-1.0,-0.9920160758,-0.8095238095238095,-0.8414746671915054,-1.0,-1.0,-0.7333333333333334,1.0031289113194104
"http://cmt#Paper","=","http://confOf#Scholar","c",-1.0,-0.2500000000000001,-0.8333333333333334,-0.8218075616184778,-0.10476190476190472,-0.10476190476190483,-1.0,-1.0,-1.0,-1.0,-0.36,-0.6,-0.9909230738,-0.7777777777777777,-0.8555429875850677,-1.0,-1.0,-0.6666666666666667,0.004372678688586928
"http://cmt#ExternalReviewer","=","http://confOf#Scholar","c",-1.0,-0.11387163561076608,-0.8194444444444444,-0.7949215869613226,-0.08730158730158721,-0.14484126984126977,-0.3941708307887709,-1.0,-0.9187023682418977,-1.0,-0.5142857142857143,-0.7142857142857143,-0.9895886247,-0.8400000000000001,-0.7053909823298454,-1.0,-1.0,-0.8260869565217392,0.16468942052869628
"http://cmt#PaperFullVersion","=","http://confOf#Organization","c",-0.8333333333333333,-0.17777777777777792,-0.7925925925925926,-0.8528481364409488,-0.7010582010582012,0.019444444444444597,-0.9025127588376106,-0.875,-1.0,-1.0,-0.30095238095238097,-0.5,-0.9945685521333333,-0.6000000000000001,-0.9627731163054705,-1.0,-1.0,-0.5714285714285714,0.35226705165637073
"http://cmt#hasProgramCommitteeMember","=","http://confOf#studyAt","op",-1.0,-0.39808612440191393,-0.8093567251461988,-0.7491091239532377,-0.6944444444444444,-0.08952380952380967,-0.43946546871359704,-0.92,-1.0,-1.0,0.050000000000000044,-0.92,-0.9498445844666666,-0.8604651162790697,-0.8827741680045923,-1.0,-1.0,-0.875,0.28059518404879435
"http://cmt#Decision","=","http://confOf#Camera_Ready_event","c",-1.0,-0.1334586466165415,-0.7643939393939394,-0.624140769606508,-0.1166666666666667,-0.42592592592592593,-0.6031161056179727,-0.75,-1.0,-1.0,-0.36,-0.8888888888888888,-0.9936413827333334,-0.8571428571428572,-0.9266906951864561,-1.0,-1.0,-0.8461538461538463,0.21250579072452047
"http://cmt#assignedTo","=","http://confOf#expertOn","op",-1.0,-1.0,-1.0,-1.0,0.0972222222222221,-0.06666666666666676,-0.6079640077205299,-0.7999999999999999,-1.0,-1.0,0.0,-0.5,-0.995726619,-1.0,-0.907517321407795,-1.0,-1.0,-0.5555555555555556,0.29132042670765423
"http://cmt#SubjectArea","=","http://confOf#Administrator","c",-1.0,-0.3202614379084968,-0.8376623376623377,-0.8142553732207605,-0.09532967032967032,-1.0,-0.7439203127125776,-0.8181818181818181,-1.0,-1.0,-0.4571428571428571,-0.8181818181818181,-0.9587206134,-0.7333333333333334,-1.0,-1.0,-0.8461538461538463,-0.8333333333333333,0.0
"http://cmt#Conference","=","http://confOf#Reviewing_event","c",-1.0,-0.5384615384615385,-0.875,-0.8630299143230454,-0.2666666666666666,-1.0,-0.43391451486350696,-0.5999999999999999,-1.0,-1.0,-0.040000000000000036,-0.8666666666666667,-0.9869637812,-0.7,-0.6577081996947527,-1.0,-0.7333333333333334,-0.6799999999999999,0.1277807875286039
"http://cmt#Rejection","=","http://confOf#Reviewing_results_event","c",-1.0,-0.44444444444444453,-0.7777777777777778,-0.7343043052029197,0.4192592592592592,0.23890499194847004,-0.6196510088883452,-0.5555555555555556,-0.8997047830612105,-1.0,-0.28000000000000014,-0.7777777777777778,-0.9878837919333333,-0.7297297297297298,-1.0,-1.0,-0.7391304347826086,-0.75,0.05804649927669081
"http://cmt#hasBeenAssigned","=","http://confOf#hasCountry","op",-0.8095238095238095,-1.0,-1.0,-1.0,0.40211640211640187,0.37777777777777777,-1.0,-0.3999999999999999,-1.0,-0.5,0.47777777777777786,-1.0,-0.9763459212,-0.6000000000000001,-1.0,-0.1835034190722742,-0.46666666666666656,-0.52,0.4165758382456397
"http://cmt#name","=","http://confOf#hasKeyword","dp",-1.0,-1.0,-1.0,-1.0,0.05555555555555558,0.1333333333333333,-0.5298476164371171,-1.0,-0.4092614151238113,-1.0,-0.3333333333333335,-0.8,-1.0,-0.75,-1.0,-1.0,-0.8,-0.7142857142857144,0.3399109087159029
"http://cmt#ProgramCommitteeChair","=","http://confOf#Event","c",-1.0,-0.13736263736263743,-0.7635327635327636,-0.6046057703263525,-0.708641975308642,-1.0,-0.6715482756855042,-0.9047619047619048,-0.868371718589579,-1.0,-0.6000000000000001,-0.9047619047619048,-0.9800765916666667,-0.945945945945946,-0.8331811614334583,-1.0,-1.0,-0.8461538461538463,0.25572705649879723
"http://cmt#ProgramCommitteeMember","=","http://confOf#Member","c",-0.3333333333333336,-0.05964912280701773,-0.25245098039215685,-0.33333333333333337,0.07407407407407418,-1.0,0.10714598713778467,-0.4545454545454546,-0.19746981732373736,-0.33333333333333337,0.02222222222222192,1.0,-0.2382561990666665,-0.6842105263157894,-0.19421180089314782,0.20979857807937408,-1.0,-0.1428571428571428,2.2006464209364203
"http://cmt#PaperFullVersion","=","http://confOf#Paper","c",-0.2941176470588234,0.011111111111111072,-0.18681318681318682,-0.33333333333333337,0.041269841269841345,0.7250000000000001,0.03831078951981137,1.0,0.0033743057297470624,-0.33333333333333337,0.21333333333333337,-0.375,-0.32724371146666653,-0.6296296296296295,-0.2992204738159975,-0.18210439145271973,-0.375,-0.04761904761904756,1.7925988830025141
"http://cmt#siteURL","=","http://confOf#defaultChoice","dp",-1.0,-0.5167084377610695,-0.8091575091575092,-1.0,-0.38888888888888895,-1.0,-0.526641030384388,-1.0,-0.6432279632121267,-1.0,-0.06666666666666665,-0.7142857142857143,-0.98557877445,-0.894736842105263,-0.9731765240430832,-1.0,-0.8461538461538463,-0.8,0.004384557810147016
"http://cmt#reviewCriteriaEnteredBy","=","http://confOf#hasAdministrativeEvent","op",-0.9024390243902438,-0.8222222222222222,-0.9583333333333334,-0.9060802043533462,0.015238095238095273,0.07641633728590258,-0.721606575631021,-0.9090909090909091,-0.9545695591220917,-1.0,-0.09000000000000008,-0.7391304347826086,-0.9785529744666667,-0.6666666666666667,-0.9594177802403768,-1.0,-0.6521739130434783,-0.7333333333333334,0.02526776871709624
